Date,Open,High,Low,Close,Adj Close,Volume
8/3/2015,0.67,0.67,0.64,0.64,0.64,300
8/4/2015,0.64,0.67,0.64,0.67,0.67,8500
8/5/2015,0.67,0.68,0.66,0.68,0.68,3000
8/6/2015,0.66,0.73,0.65,0.66,0.66,25600
8/7/2015,0.69,0.69,0.68,0.68,0.68,1400
8/10/2015,0.65,0.68,0.64,0.65,0.65,8700
8/11/2015,0.92,3.9,0.92,1.7,1.7,6348600
8/12/2015,1.77,1.79,1.05,1.15,1.15,2946400
8/13/2015,1.01,1.33,1.01,1.04,1.04,406900
8/14/2015,1.05,1.59,0.96,1.26,1.26,4711100
8/17/2015,1.2,1.25,1.05,1.15,1.15,773400
8/18/2015,1.13,1.15,1.08,1.1,1.1,206600
8/19/2015,1.13,1.13,0.96,1.07,1.07,223000
8/20/2015,1.04,1.15,1,1.06,1.06,241500
8/21/2015,1.03,1.06,0.97,1.04,1.04,195900
8/24/2015,0.96,1.03,0.95,1.03,1.03,121000
8/25/2015,1.01,1.93,1,1.28,1.28,11136000
8/26/2015,1.32,1.92,1.32,1.81,1.81,19228200
8/27/2015,2.28,2.91,2.03,2.34,2.34,15162900
8/28/2015,2.08,2.24,1.59,1.67,1.67,2645900
8/31/2015,1.63,1.7,1.34,1.35,1.35,1480300
9/1/2015,1.36,1.99,1.35,1.85,1.85,5252200
9/2/2015,1.77,1.84,1.52,1.67,1.67,3118300
9/3/2015,1.61,1.74,1.54,1.73,1.73,1392000
9/4/2015,1.71,1.86,1.57,1.58,1.58,1491200
9/8/2015,1.67,1.78,1.58,1.63,1.63,1480000
9/9/2015,1.66,1.69,1.53,1.55,1.55,634700
9/10/2015,1.54,1.59,1.42,1.45,1.45,460700
9/11/2015,1.45,1.53,1.41,1.43,1.43,327700
9/14/2015,1.45,1.55,1.43,1.53,1.53,439100
9/15/2015,1.53,1.85,1.51,1.73,1.73,2856600
9/16/2015,1.82,1.94,1.59,1.6,1.6,2558300
9/17/2015,1.56,1.6,1.49,1.55,1.55,492500
9/18/2015,1.5,1.65,1.5,1.58,1.58,585100
9/21/2015,1.6,1.74,1.52,1.7,1.7,1515000
9/22/2015,1.69,1.7,1.61,1.64,1.64,319300
9/23/2015,1.7,1.7,1.54,1.59,1.59,381900
9/24/2015,1.58,1.67,1.55,1.64,1.64,473500
9/25/2015,1.63,1.7,1.45,1.49,1.49,730700
9/28/2015,1.54,1.54,1.4,1.43,1.43,304600
9/29/2015,1.42,1.48,1.4,1.4,1.4,207100
9/30/2015,1.44,1.46,1.32,1.36,1.36,225100
10/1/2015,1.38,1.39,1.24,1.27,1.27,348600
10/2/2015,1.25,1.29,1.16,1.21,1.21,271800
10/5/2015,1.21,1.34,1.21,1.3,1.3,217700
10/6/2015,1.33,1.37,1.22,1.27,1.27,134800
10/7/2015,1.27,1.3,1.23,1.24,1.24,101400
10/8/2015,1.26,1.32,1.24,1.27,1.27,113700
10/9/2015,1.31,1.36,1.25,1.32,1.32,219900
10/12/2015,1.37,1.37,1.27,1.28,1.28,68100
10/13/2015,1.3,1.34,1.25,1.3,1.3,89300
10/14/2015,1.3,1.35,1.26,1.27,1.27,43400
10/15/2015,1.28,1.34,1.27,1.33,1.33,65300
10/16/2015,1.3,1.35,1.28,1.31,1.31,47700
10/19/2015,1.29,1.33,1.27,1.27,1.27,38800
10/20/2015,1.29,1.32,1.17,1.2,1.2,123300
10/21/2015,1.19,1.31,1.17,1.18,1.18,325600
10/22/2015,1.19,1.24,1.12,1.15,1.15,77500
10/23/2015,1.13,1.16,1.08,1.11,1.11,62400
10/26/2015,1.14,1.15,1.1,1.13,1.13,27500
10/27/2015,1.14,1.2,1.08,1.18,1.18,105400
10/28/2015,1.2,1.26,1.18,1.21,1.21,191000
10/29/2015,1.25,1.3,1.19,1.22,1.22,63900
10/30/2015,1.24,1.24,1.19,1.21,1.21,35700
11/2/2015,1.2,1.23,1.16,1.21,1.21,55300
11/3/2015,1.16,1.22,1.16,1.19,1.19,50700
11/4/2015,1.19,1.26,1.19,1.23,1.23,68200
11/5/2015,1.25,1.61,1.24,1.54,1.54,983400
11/6/2015,1.55,1.79,1.5,1.55,1.55,1100200
11/9/2015,1.5,1.68,1.41,1.42,1.42,323200
11/10/2015,1.38,1.45,1.33,1.38,1.38,186400
11/11/2015,1.4,1.42,1.3,1.3,1.3,73300
11/12/2015,1.28,1.5,1.26,1.4,1.4,205600
11/13/2015,1.39,1.43,1.35,1.37,1.37,37100
11/16/2015,1.38,1.41,1.3,1.4,1.4,38600
11/17/2015,1.43,1.43,1.38,1.38,1.38,13000
11/18/2015,1.39,1.42,1.34,1.34,1.34,20300
11/19/2015,1.32,1.45,1.32,1.42,1.42,63400
11/20/2015,1.39,1.59,1.39,1.45,1.45,195600
11/23/2015,1.48,1.67,1.44,1.48,1.48,537100
11/24/2015,1.5,1.54,1.42,1.42,1.42,82400
11/25/2015,1.45,1.52,1.43,1.44,1.44,146600
11/27/2015,1.47,1.55,1.44,1.51,1.51,58300
11/30/2015,1.5,1.54,1.48,1.5,1.5,31300
12/1/2015,1.48,1.62,1.48,1.55,1.55,109600
12/2/2015,1.55,1.62,1.5,1.54,1.54,160800
12/3/2015,1.54,1.57,1.5,1.52,1.52,63600
12/4/2015,1.56,1.6,1.48,1.54,1.54,69500
12/7/2015,1.54,1.74,1.53,1.71,1.71,699900
12/8/2015,1.62,1.8,1.55,1.6,1.6,314100
12/9/2015,1.72,1.72,1.6,1.66,1.66,181600
12/10/2015,1.73,1.73,1.64,1.68,1.68,171500
12/11/2015,1.69,1.69,1.64,1.65,1.65,60100
12/14/2015,1.68,1.74,1.64,1.67,1.67,141800
12/15/2015,1.69,1.69,1.43,1.49,1.49,136800
12/16/2015,1.61,1.66,1.52,1.55,1.55,99600
12/17/2015,1.52,1.58,1.52,1.52,1.52,34800
12/18/2015,1.52,1.58,1.5,1.58,1.58,35100
12/21/2015,1.54,1.57,1.48,1.53,1.53,82300
12/22/2015,1.52,1.53,1.48,1.48,1.48,10400
12/23/2015,1.51,1.54,1.49,1.5,1.5,84400
12/24/2015,1.53,1.53,1.45,1.5,1.5,15700
12/28/2015,1.5,1.54,1.33,1.43,1.43,146700
12/29/2015,1.5,1.51,1.4,1.46,1.46,87600
12/30/2015,1.49,1.5,1.45,1.48,1.48,25700
12/31/2015,1.49,1.49,1.41,1.48,1.48,14900
1/4/2016,1.51,1.52,1.41,1.43,1.43,21800
1/5/2016,1.4,1.47,1.35,1.35,1.35,66800
1/6/2016,1.32,1.44,1.31,1.35,1.35,81900
1/7/2016,1.42,1.42,1.35,1.35,1.35,129600
1/8/2016,1.35,1.36,1.32,1.35,1.35,23800
1/11/2016,1.33,1.38,1.31,1.31,1.31,20300
1/12/2016,1.31,1.33,1.31,1.33,1.33,19400
1/13/2016,1.31,1.34,1.26,1.3,1.3,64400
1/14/2016,1.27,1.35,1.22,1.22,1.22,96600
1/15/2016,1.22,1.22,1.07,1.15,1.15,86400
1/19/2016,1.16,1.5,1.16,1.3,1.3,284400
1/20/2016,1.3,1.39,1.22,1.26,1.26,25700
1/21/2016,1.24,1.39,1.21,1.25,1.25,46100
1/22/2016,1.28,1.38,1.18,1.2,1.2,208300
1/25/2016,1.21,1.27,1.19,1.22,1.22,14300
1/26/2016,1.22,1.28,1.22,1.27,1.27,24700
1/27/2016,1.26,1.29,1.25,1.25,1.25,61500
1/28/2016,1.25,1.28,1.25,1.26,1.26,56400
1/29/2016,1.28,1.37,1.26,1.26,1.26,84000
2/1/2016,1.27,1.27,1.16,1.25,1.25,58200
2/2/2016,1.25,1.27,1.12,1.21,1.21,200100
2/3/2016,1.23,1.28,1.14,1.19,1.19,101700
2/4/2016,1.18,1.25,1.16,1.21,1.21,7600
2/5/2016,1.19,1.28,1.18,1.21,1.21,27000
2/8/2016,1.22,1.24,1.18,1.18,1.18,19200
2/9/2016,1.18,1.2,1.15,1.19,1.19,5100
2/10/2016,1.3,1.3,1.19,1.19,1.19,85500
2/11/2016,1.25,1.27,1.2,1.26,1.26,113500
2/12/2016,1.3,1.3,1.24,1.29,1.29,59400
2/16/2016,1.3,1.37,1.3,1.37,1.37,28000
2/17/2016,1.38,1.49,1.38,1.48,1.48,26400
2/18/2016,1.46,1.56,1.38,1.43,1.43,43400
2/19/2016,1.4,1.44,1.4,1.41,1.41,20800
2/22/2016,1.43,1.52,1.39,1.47,1.47,55400
2/23/2016,1.48,1.54,1.43,1.47,1.47,18200
2/24/2016,1.48,1.5,1.46,1.47,1.47,5600
2/25/2016,1.48,1.49,1.42,1.44,1.44,6300
2/26/2016,1.44,1.49,1.35,1.42,1.42,28100
2/29/2016,1.43,1.49,1.43,1.43,1.43,14700
3/1/2016,1.43,1.49,1.4,1.43,1.43,39200
3/2/2016,1.43,1.47,1.41,1.44,1.44,4800
3/3/2016,1.49,1.49,1.44,1.49,1.49,69800
3/4/2016,1.46,1.46,1.43,1.44,1.44,16200
3/7/2016,1.41,1.45,1.35,1.39,1.39,41500
3/8/2016,1.41,1.45,1.4,1.4,1.4,10000
3/9/2016,1.41,1.41,1.34,1.39,1.39,11200
3/10/2016,1.37,1.43,1.37,1.39,1.39,2300
3/11/2016,1.42,1.42,1.36,1.38,1.38,3900
3/14/2016,1.38,1.38,1.27,1.34,1.34,31000
3/15/2016,1.33,1.39,1.33,1.33,1.33,53100
3/16/2016,1.32,1.37,1.3,1.32,1.32,13500
3/17/2016,1.32,1.37,1.29,1.31,1.31,12600
3/18/2016,1.33,1.36,1.3,1.33,1.33,7900
3/21/2016,1.36,1.39,1.25,1.33,1.33,51300
3/22/2016,1.32,1.36,1.26,1.27,1.27,15400
3/23/2016,1.28,1.35,1.26,1.29,1.29,7300
3/24/2016,1.32,1.32,1.28,1.32,1.32,5000
3/28/2016,1.34,1.37,1.21,1.22,1.22,102000
3/29/2016,1.22,1.31,1.22,1.23,1.23,33700
3/30/2016,1.29,1.32,1.25,1.28,1.28,16900
3/31/2016,1.31,1.34,1.26,1.29,1.29,36800
4/1/2016,1.27,1.33,1.26,1.28,1.28,15000
4/4/2016,1.26,1.33,1.26,1.31,1.31,9300
4/5/2016,1.34,1.34,1.31,1.32,1.32,4500
4/6/2016,1.33,1.33,1.21,1.25,1.25,130000
4/7/2016,1.22,1.32,1.22,1.31,1.31,63900
4/8/2016,1.27,1.32,1.23,1.25,1.25,73600
4/11/2016,1.25,1.29,1.25,1.28,1.28,8700
4/12/2016,1.29,1.3,1.27,1.28,1.28,7800
4/13/2016,1.27,1.33,1.27,1.3,1.3,17600
4/14/2016,1.27,1.31,1.27,1.3,1.3,2300
4/15/2016,1.31,1.33,1.29,1.29,1.29,11700
4/18/2016,1.3,1.49,1.3,1.4,1.4,301400
4/19/2016,1.44,1.48,1.4,1.46,1.46,67000
4/20/2016,1.46,1.49,1.4,1.44,1.44,62800
4/21/2016,1.42,1.48,1.41,1.48,1.48,26600
4/22/2016,1.45,1.45,1.35,1.41,1.41,31700
4/25/2016,1.4,1.41,1.3,1.33,1.33,21000
4/26/2016,1.33,1.39,1.31,1.33,1.33,32100
4/27/2016,1.35,1.38,1.32,1.33,1.33,14500
4/28/2016,1.34,1.38,1.3,1.35,1.35,24200
4/29/2016,1.37,1.37,1.32,1.32,1.32,10100
5/2/2016,1.33,1.33,1.28,1.28,1.28,32200
5/3/2016,1.38,1.39,1.3,1.32,1.32,3500
5/4/2016,1.3,1.33,1.3,1.32,1.32,2600
5/5/2016,1.34,1.34,1.27,1.32,1.32,8200
5/6/2016,1.31,1.34,1.3,1.34,1.34,2800
5/9/2016,1.36,1.37,1.26,1.36,1.36,11700
5/10/2016,1.32,1.36,1.27,1.3,1.3,8000
5/11/2016,1.27,1.31,1.27,1.29,1.29,33500
5/12/2016,1.28,1.31,1.27,1.27,1.27,19500
5/13/2016,1.31,1.31,1.27,1.31,1.31,39400
5/16/2016,1.31,1.36,1.28,1.34,1.34,26300
5/17/2016,1.31,1.31,1.27,1.29,1.29,52800
5/18/2016,1.26,1.3,1.24,1.24,1.24,34000
5/19/2016,1.26,1.29,1.21,1.21,1.21,18400
5/20/2016,1.29,1.29,1.23,1.23,1.23,42700
5/23/2016,1.24,1.29,1.2,1.2,1.2,15800
5/24/2016,1.21,1.27,1.21,1.24,1.24,21700
5/25/2016,1.22,1.29,1.2,1.24,1.24,13000
5/26/2016,1.24,1.27,1.21,1.27,1.27,4800
5/27/2016,1.23,1.29,1.21,1.27,1.27,14800
5/31/2016,1.24,1.26,1.23,1.24,1.24,6800
6/1/2016,1.23,1.6,1.23,1.31,1.31,334400
6/2/2016,1.28,1.3,1.25,1.26,1.26,21900
6/3/2016,1.23,1.31,1.23,1.26,1.26,38800
6/6/2016,1.35,1.4,1.23,1.27,1.27,51800
6/7/2016,1.27,1.34,1.26,1.32,1.32,5000
6/8/2016,1.33,1.41,1.26,1.31,1.31,186700
6/9/2016,1.32,1.33,1.27,1.31,1.31,30700
6/10/2016,1.3,1.35,1.29,1.32,1.32,10700
6/13/2016,1.32,1.32,1.24,1.24,1.24,37900
6/14/2016,1.25,1.32,1.25,1.25,1.25,36700
6/15/2016,1.29,1.29,1.21,1.21,1.21,7700
6/16/2016,1.25,1.3,1.24,1.25,1.25,7900
6/17/2016,1.23,1.3,1.22,1.22,1.22,48900
6/20/2016,1.22,1.28,1.22,1.25,1.25,8800
6/21/2016,1.25,1.3,1.22,1.24,1.24,59600
6/22/2016,1.3,1.3,1.23,1.26,1.26,19700
6/23/2016,1.25,1.27,1.23,1.24,1.24,10000
6/24/2016,1.23,1.27,1.21,1.24,1.24,65100
6/27/2016,1.26,1.28,1.22,1.23,1.23,22200
6/28/2016,1.25,1.25,1.24,1.24,1.24,1400
6/29/2016,1.27,1.28,1.11,1.17,1.17,123600
6/30/2016,1.18,1.23,1.18,1.18,1.18,14000
7/1/2016,1.18,1.23,1.15,1.2,1.2,18100
7/5/2016,1.17,1.28,1.02,1.15,1.15,178100
7/6/2016,2.05,2.11,1.46,1.59,1.59,2966000
7/7/2016,1.5,1.51,1.36,1.45,1.45,290700
7/8/2016,1.44,1.44,1.31,1.33,1.33,153600
7/11/2016,1.32,1.44,1.31,1.33,1.33,159100
7/12/2016,1.35,1.37,1.32,1.33,1.33,72800
7/13/2016,1.31,1.4,1.31,1.35,1.35,50600
7/14/2016,1.35,1.36,1.32,1.34,1.34,27200
7/15/2016,1.36,1.39,1.31,1.35,1.35,41100
7/18/2016,1.35,1.4,1.34,1.37,1.37,87500
7/19/2016,1.4,1.45,1.38,1.4,1.4,150600
7/20/2016,1.39,1.44,1.39,1.4,1.4,132000
7/21/2016,1.42,1.56,1.4,1.53,1.53,124500
7/22/2016,1.52,1.56,1.48,1.56,1.56,307500
7/25/2016,1.56,1.66,1.56,1.6,1.6,517300
7/26/2016,1.64,1.65,1.59,1.62,1.62,38800
7/27/2016,1.64,1.65,1.47,1.59,1.59,63200
7/28/2016,1.58,1.59,1.45,1.53,1.53,74300
7/29/2016,1.48,1.56,1.47,1.48,1.48,70300
8/1/2016,1.5,1.55,1.5,1.53,1.53,36400
8/2/2016,1.53,1.53,1.5,1.5,1.5,27100
8/3/2016,1.52,1.52,1.5,1.5,1.5,75100
8/4/2016,1.52,1.55,1.5,1.53,1.53,43500
8/5/2016,1.53,1.59,1.53,1.56,1.56,62900
8/8/2016,1.39,1.52,1.3,1.46,1.46,135900
8/9/2016,1.42,1.53,1.4,1.5,1.5,25900
8/10/2016,1.47,1.53,1.47,1.51,1.51,17400
8/11/2016,1.51,1.55,1.51,1.53,1.53,13300
8/12/2016,1.52,1.56,1.52,1.53,1.53,4900
8/15/2016,1.4,1.54,1.36,1.51,1.51,193300
8/16/2016,1.51,1.51,1.48,1.51,1.51,20300
8/17/2016,1.5,1.53,1.49,1.5,1.5,28900
8/18/2016,1.48,1.62,1.48,1.57,1.57,108200
8/19/2016,1.59,1.62,1.54,1.61,1.61,77500
8/22/2016,1.6,1.65,1.6,1.65,1.65,108900
8/23/2016,1.65,1.65,1.59,1.65,1.65,44600
8/24/2016,1.64,1.64,1.54,1.61,1.61,35700
8/25/2016,1.6,1.75,1.58,1.63,1.63,153500
8/26/2016,1.65,1.68,1.57,1.57,1.57,47600
8/29/2016,1.57,1.65,1.57,1.6,1.6,36800
8/30/2016,1.62,1.66,1.6,1.6,1.6,13200
8/31/2016,1.58,1.59,1.55,1.59,1.59,13100
9/1/2016,1.58,1.6,1.57,1.57,1.57,7600
9/2/2016,1.58,1.65,1.56,1.64,1.64,49100
9/6/2016,1.65,1.66,1.55,1.63,1.63,50700
9/7/2016,1.63,1.63,1.56,1.56,1.56,45600
9/8/2016,1.63,1.67,1.49,1.53,1.53,79300
9/9/2016,1.53,1.6,1.48,1.5,1.5,240300
9/12/2016,1.5,1.56,1.5,1.54,1.54,36200
9/13/2016,1.56,1.56,1.46,1.53,1.53,52400
9/14/2016,1.53,1.56,1.44,1.53,1.53,22600
9/15/2016,1.5,1.56,1.39,1.53,1.53,51700
9/16/2016,1.5,1.53,1.45,1.52,1.52,18500
9/19/2016,1.5,1.5,1.46,1.49,1.49,8100
9/20/2016,1.47,1.5,1.39,1.41,1.41,28300
9/21/2016,1.38,1.5,1.38,1.45,1.45,73100
9/22/2016,1.48,1.51,1.45,1.51,1.51,9900
9/23/2016,1.51,1.57,1.45,1.57,1.57,27900
9/26/2016,1.5,1.56,1.41,1.51,1.51,96300
9/27/2016,1.48,1.5,1.45,1.45,1.45,16400
9/28/2016,1.5,1.5,1.45,1.45,1.45,14900
9/29/2016,1.47,1.5,1.45,1.5,1.5,10500
9/30/2016,1.51,1.51,1.42,1.49,1.49,36400
10/3/2016,1.49,1.51,1.42,1.46,1.46,143300
10/4/2016,1.42,1.48,1.41,1.44,1.44,142900
10/5/2016,1.43,1.43,1.35,1.43,1.43,76000
10/6/2016,1.41,1.41,1.32,1.36,1.36,119200
10/7/2016,1.37,1.38,1.32,1.34,1.34,53100
10/10/2016,1.35,1.39,1.35,1.36,1.36,75800
10/11/2016,1.36,1.39,1.3,1.3,1.3,92500
10/12/2016,1.34,1.34,1.31,1.32,1.32,5800
10/13/2016,1.3,1.31,1.25,1.25,1.25,37500
10/14/2016,1.27,1.33,1.2,1.24,1.24,36200
10/17/2016,1.27,1.28,1.22,1.24,1.24,24900
10/18/2016,1.24,1.29,1.21,1.22,1.22,47100
10/19/2016,1.23,1.24,1.14,1.15,1.15,56400
10/20/2016,1.16,1.18,1.14,1.16,1.16,43000
10/21/2016,1.17,1.17,1.13,1.14,1.14,31300
10/24/2016,1.12,1.13,1.1,1.1,1.1,53300
10/25/2016,1.07,1.1,1.07,1.07,1.07,50800
10/26/2016,1.1,1.13,1.07,1.12,1.12,148200
10/27/2016,1.12,1.14,1.08,1.08,1.08,97100
10/28/2016,1.14,1.14,1.1,1.12,1.12,40800
10/31/2016,1.13,1.13,1.1,1.12,1.12,35800
11/1/2016,1.11,1.13,1.1,1.11,1.11,15900
11/2/2016,1.11,1.34,1.11,1.27,1.27,184600
11/3/2016,1.28,1.3,1.2,1.23,1.23,83800
11/4/2016,1.24,1.28,1.21,1.21,1.21,30800
11/7/2016,1.2,1.3,1.2,1.23,1.23,61600
11/8/2016,1.23,1.23,1.17,1.22,1.22,50900
11/9/2016,1.17,1.29,1.13,1.27,1.27,95200
11/10/2016,1.24,1.31,1.24,1.31,1.31,14200
11/11/2016,1.27,1.3,1.26,1.26,1.26,43300
11/14/2016,1.25,1.34,1.25,1.33,1.33,31200
11/15/2016,1.33,1.4,1.31,1.39,1.39,66800
11/16/2016,1.39,1.45,1.31,1.38,1.38,79400
11/17/2016,1.38,1.54,1.35,1.36,1.36,157600
11/18/2016,1.44,1.44,1.32,1.39,1.39,36200
11/21/2016,1.39,1.41,1.33,1.37,1.37,32200
11/22/2016,1.33,1.38,1.33,1.38,1.38,5600
11/23/2016,1.39,1.39,1.34,1.38,1.38,1500
11/25/2016,1.4,1.4,1.38,1.4,1.4,2300
11/28/2016,1.37,1.42,1.35,1.37,1.37,3900
11/29/2016,1.35,1.42,1.35,1.38,1.38,3700
11/30/2016,1.4,1.44,1.37,1.42,1.42,15300
12/1/2016,1.44,1.44,1.36,1.36,1.36,7500
12/2/2016,1.36,1.38,1.36,1.38,1.38,4300
12/5/2016,1.41,1.41,1.36,1.36,1.36,26100
12/6/2016,1.35,1.38,1.32,1.37,1.37,10200
12/7/2016,1.39,1.44,1.34,1.42,1.42,32600
12/8/2016,1.42,1.44,1.11,1.41,1.41,148800
12/9/2016,1.4,1.42,1.37,1.39,1.39,13800
12/12/2016,1.38,1.45,1.34,1.34,1.34,145600
12/13/2016,1.34,1.4,1.28,1.28,1.28,25300
12/14/2016,1.3,1.35,1.29,1.34,1.34,34500
12/15/2016,1.31,1.31,1.28,1.29,1.29,13800
12/16/2016,1.32,1.32,1.25,1.25,1.25,9100
12/19/2016,1.32,1.39,1.2,1.28,1.28,91000
12/20/2016,1.28,1.29,1.25,1.28,1.28,14500
12/21/2016,1.28,1.29,1.24,1.28,1.28,29400
12/22/2016,1.3,1.3,1.27,1.3,1.3,31200
12/23/2016,1.32,1.32,1.25,1.32,1.32,3300
12/27/2016,1.28,1.3,1.23,1.24,1.24,46600
12/28/2016,1.29,1.29,1.2,1.24,1.24,54200
12/29/2016,1.24,1.27,1.21,1.22,1.22,19500
12/30/2016,1.21,1.27,1.2,1.25,1.25,23800
1/3/2017,1.29,1.29,1.17,1.19,1.19,70200
1/4/2017,1.23,1.24,1.15,1.19,1.19,70200
1/5/2017,1.19,1.22,1.19,1.22,1.22,15400
1/6/2017,1.22,1.25,1.2,1.23,1.23,29600
1/9/2017,1.19,1.23,1.19,1.2,1.2,22500
1/10/2017,1.2,1.22,1.2,1.21,1.21,27800
1/11/2017,1.22,1.23,1.2,1.22,1.22,27300
1/12/2017,1.2,1.23,1.2,1.21,1.21,11000
1/13/2017,1.22,1.23,1.2,1.21,1.21,14800
1/17/2017,1.21,1.23,1.21,1.22,1.22,7000
1/18/2017,1.2,1.23,1.2,1.21,1.21,10500
1/19/2017,1.22,1.22,1.18,1.18,1.18,12800
1/20/2017,1.18,1.2,1.16,1.18,1.18,21500
1/23/2017,1.2,1.21,1.17,1.19,1.19,15100
1/24/2017,1.2,1.3,1.18,1.25,1.25,250100
1/25/2017,1.25,1.25,1.21,1.23,1.23,17600
1/26/2017,1.22,1.28,1.21,1.24,1.24,17900
1/27/2017,1.26,1.26,1.2,1.23,1.23,16700
1/30/2017,1.24,1.24,1.21,1.23,1.23,22300
1/31/2017,1.23,1.23,1.18,1.19,1.19,24700
2/1/2017,1.22,1.29,1.21,1.25,1.25,37600
2/2/2017,1.24,1.26,1.2,1.23,1.23,22200
2/3/2017,1.23,1.25,1.2,1.25,1.25,7500
2/6/2017,1.25,1.26,1.23,1.24,1.24,12900
2/7/2017,1.24,1.24,1.2,1.22,1.22,29500
2/8/2017,1.24,1.24,1.19,1.23,1.23,3700
2/9/2017,1.23,1.23,1.2,1.22,1.22,9000
2/10/2017,1.21,1.22,1.2,1.22,1.22,5400
2/13/2017,1.25,1.26,1.22,1.24,1.24,16300
2/14/2017,1.22,1.23,1.14,1.15,1.15,114900
2/15/2017,1.16,1.16,1.13,1.15,1.15,61200
2/16/2017,1.16,1.18,1.13,1.15,1.15,57200
2/17/2017,1.17,1.17,1.13,1.15,1.15,21800
2/21/2017,1.17,1.17,1.15,1.16,1.16,26600
2/22/2017,1.14,1.17,1.14,1.15,1.15,9600
2/23/2017,1.15,1.16,1.14,1.14,1.14,13200
2/24/2017,1.14,1.15,1.14,1.15,1.15,3500
2/27/2017,1.15,1.15,1.14,1.15,1.15,8300
2/28/2017,1.14,1.18,1.11,1.11,1.11,43200
3/1/2017,1.13,1.18,1.12,1.12,1.12,81700
3/2/2017,1.12,1.15,1.12,1.13,1.13,9200
3/3/2017,1.12,1.14,1.08,1.09,1.09,62000
3/6/2017,1.08,1.09,1.06,1.07,1.07,13700
3/7/2017,1.07,1.18,1.07,1.12,1.12,93200
3/8/2017,1.14,1.14,1.13,1.14,1.14,21100
3/9/2017,1.17,1.17,1.06,1.13,1.13,52400
3/10/2017,1.11,1.11,1.07,1.09,1.09,19500
3/13/2017,1.08,1.14,1.07,1.09,1.09,21500
3/14/2017,1.11,1.11,1.07,1.07,1.07,15100
3/15/2017,1.08,1.09,1.07,1.07,1.07,8200
3/16/2017,1.09,1.09,1.07,1.08,1.08,8800
3/17/2017,1.07,1.11,1.07,1.11,1.11,30300
3/20/2017,1.11,1.13,1.1,1.12,1.12,9800
3/21/2017,1.11,1.13,1.09,1.1,1.1,7100
3/22/2017,1.12,1.12,1.08,1.1,1.1,9100
3/23/2017,1.08,1.13,1.07,1.12,1.12,15700
3/24/2017,1.13,1.13,1.11,1.12,1.12,6100
3/27/2017,1.13,1.13,1.12,1.12,1.12,25200
3/28/2017,1.13,1.16,1.02,1.09,1.09,28800
3/29/2017,1.1,1.12,1.07,1.11,1.11,19400
3/30/2017,1.13,1.17,1.1,1.14,1.14,15800
3/31/2017,1.16,1.21,1.14,1.19,1.19,127200
4/3/2017,1.21,1.22,1.18,1.18,1.18,47600
4/4/2017,1.16,1.22,1.16,1.16,1.16,32700
4/5/2017,1.15,1.22,1.15,1.15,1.15,22000
4/6/2017,1.16,1.23,1.15,1.18,1.18,10300
4/7/2017,1.18,1.2,1.15,1.16,1.16,6900
4/10/2017,1.17,1.21,1.13,1.19,1.19,30800
4/11/2017,1.17,1.19,1.14,1.15,1.15,12900
4/12/2017,1.14,1.19,1.14,1.18,1.18,9600
4/13/2017,1.19,1.19,1.13,1.16,1.16,9500
4/17/2017,1.13,1.18,1.13,1.15,1.15,9500
4/18/2017,1.16,1.19,1.1,1.13,1.13,40600
4/19/2017,1.12,1.18,1.12,1.15,1.15,15400
4/20/2017,1.14,1.16,1.14,1.14,1.14,2400
4/21/2017,1.14,1.14,1.1,1.13,1.13,13800
4/24/2017,1.11,1.14,1.09,1.1,1.1,15700
4/25/2017,1.09,1.14,1.09,1.12,1.12,14200
4/26/2017,1.12,1.14,1.11,1.11,1.11,28100
4/27/2017,1.09,1.13,1.09,1.09,1.09,23100
4/28/2017,1.09,1.12,1.09,1.11,1.11,6700
5/1/2017,1.1,1.12,1.1,1.12,1.12,6200
5/2/2017,1.09,1.12,1.09,1.1,1.1,11500
5/3/2017,1.11,1.12,1.1,1.12,1.12,8800
5/4/2017,1.15,1.15,1.1,1.13,1.13,10600
5/5/2017,1.14,1.14,1.1,1.14,1.14,8100
5/8/2017,1.14,1.14,1.12,1.12,1.12,16900
5/9/2017,1.13,1.15,1.1,1.12,1.12,4900
5/10/2017,1.11,1.14,1.11,1.12,1.12,7900
5/11/2017,1.13,1.14,1.1,1.11,1.11,11200
5/12/2017,1.13,1.65,1.13,1.3,1.3,2017800
5/15/2017,1.18,1.18,1.12,1.17,1.17,140200
5/16/2017,1.17,1.18,1.14,1.15,1.15,49200
5/17/2017,1.14,1.15,1.1,1.12,1.12,82300
5/18/2017,1.09,1.12,1.05,1.07,1.07,59100
5/19/2017,1.07,1.09,1.07,1.09,1.09,51500
5/22/2017,1.1,1.11,1.07,1.09,1.09,59400
5/23/2017,1.1,1.14,1.07,1.12,1.12,36300
5/24/2017,1.13,1.14,1.09,1.11,1.11,26100
5/25/2017,1.12,1.14,1.08,1.11,1.11,28300
5/26/2017,1.13,1.13,1.1,1.11,1.11,5000
5/30/2017,1.11,1.14,1.07,1.13,1.13,19400
5/31/2017,1.1,1.11,1.1,1.11,1.11,10700
6/1/2017,1.12,1.13,1.08,1.08,1.08,11600
6/2/2017,1.08,1.12,1.08,1.09,1.09,16300
6/5/2017,1.09,1.13,1.08,1.11,1.11,10800
6/6/2017,1.09,1.1,1.08,1.08,1.08,11100
